id,gh_post_gps,area_id
20497,BS-5092-6241,32
20498,BS-0611-1681,21
20499,BS-9360-4914,19
20500,BS-0406-5312,29
20501,BS-7684-9431,31
20502,BS-5928-3614,15
20503,BS-3853-6395,10
20504,BS-0340-3288,17
20505,BS-5025-1485,29
20506,BS-8552-2499,16
20507,BS-6623-2765,20
20508,BS-6510-9178,28
20509,BS-9228-9083,26
20510,BS-8936-1534,4
20511,BS-0456-2792,21
20512,BS-6555-5655,29
20513,BS-9269-2079,19
20514,BS-7816-0631,20
20515,BS-4173-0657,8
20516,BS-7249-6230,8
20517,BS-8933-7928,34
20518,BS-2997-8884,34
20519,BS-4763-3171,34
20520,BS-7970-4822,14
20521,BS-7452-5302,29
20522,BS-2904-5933,19
20523,BS-6828-4842,17
20524,BS-7687-3030,15
20525,BS-9048-3806,17
20526,BS-2013-2726,7
20527,BS-3933-7618,16
20528,BS-6221-2295,22
20529,BS-8795-7541,16
20530,BS-2583-5792,23
20531,BS-5611-7296,19
20532,BS-2409-2397,21
20533,BS-9128-6912,13
20534,BS-0037-6583,1
20535,BS-7119-6425,24
20536,BS-3580-6082,6
20537,BS-8058-3154,31
20538,BS-3070-9745,26
20539,BS-7839-5545,32
20540,BS-9035-4221,37
20541,BS-9095-4219,33
20542,BS-5802-1915,34
20543,BS-8572-2381,24
20544,BS-2697-3485,18
20545,BS-3206-5568,21
20546,BS-5009-7738,31
20547,BS-7939-4609,23
20548,BS-2753-4193,22
20549,BS-0537-9002,24
20550,BS-1502-8365,35
20551,BS-0689-7956,35
20552,BS-8007-2621,36
20553,BS-8815-5628,27
20554,BS-1326-9465,14
20555,BS-0895-4535,3
20556,BS-8506-2507,3
20557,BS-6562-4950,33
20558,BS-3476-8257,22
20559,BS-0263-0590,22
20560,BS-4779-6124,13
20561,BS-5880-5436,31
20562,BS-9315-6868,26
20563,BS-7171-3593,21
20564,BS-7286-0528,31
20565,BS-8417-6235,7
20566,BS-4657-2457,30
20567,BS-9668-0658,25
20568,BS-5216-4929,14
20569,BS-8275-7851,15
20570,BS-4437-5537,25
20571,BS-3990-1952,26
20572,BS-2824-5414,6
20573,BS-3077-1226,38
20574,BS-3954-2654,14
20575,BS-2338-5588,20
20576,BS-9220-3100,6
20577,BS-0932-3132,23
20578,BS-3133-3044,32
20579,BS-9459-9491,28
20580,BS-8273-7129,4
20581,BS-0659-7575,4
20582,BS-2737-4968,38
20583,BS-7279-9175,8
20584,BS-9796-5267,11
20585,BS-1364-3120,35
20586,BS-4335-3570,11
20587,BS-9806-5609,8
20588,BS-6863-3259,23
20589,BS-4208-2482,18
20590,BS-7193-5186,28
20591,BS-4443-1842,14
20592,BS-1641-1199,9
20593,BS-8757-9829,34
20594,BS-3483-9439,20
20595,BS-6505-7951,28
20596,BS-3578-2324,13
20597,BS-8197-6903,17
20598,BS-4408-4000,12
20599,BS-2117-2413,28
20600,BS-0087-5384,18
20601,BS-7151-8728,29
20602,BS-8508-9744,14
20603,BS-8707-2067,3
20604,BS-3032-9998,1
20605,BS-7557-8188,38
20606,BS-1293-1501,9
20607,BS-7505-3725,23
20608,BS-3327-7524,3
20609,BS-7867-2215,37
20610,BS-0627-0204,38
20611,BS-5939-3763,27
20612,BS-1582-2324,38
20613,BS-5450-5815,25
20614,BS-4419-8749,13
20615,BS-0470-3371,33
20616,BS-5167-2391,33
20617,BS-4926-3915,33
20618,BS-5785-8030,8
20619,BS-3892-2487,17
20620,BS-4493-3504,13
20621,BS-5439-2257,2
20622,BS-1020-1184,37
20623,BS-5831-4297,22
20624,BS-9012-8748,16
20625,BS-3547-9611,25
20626,BS-3837-0500,6
20627,BS-0155-7221,35
20628,BS-1857-8395,8
20629,BS-2226-0874,25
20630,BS-8270-9601,30
20631,BS-4956-0115,3
20632,BS-6333-7088,16
20633,BS-6645-1678,34
20634,BS-5341-5054,26
20635,BS-1080-2650,3
20636,BS-0272-6068,30
20637,BS-7474-0692,18
20638,BS-4750-4511,22
20639,BS-3573-9842,25
20640,BS-8916-9289,29
20641,BS-2280-2632,23
20642,BS-9874-9562,24
20643,BS-9380-4415,6
20644,BS-6722-4258,17
20645,BS-3515-4338,34
20646,BS-1558-2623,13
20647,BS-4093-8784,36
20648,BS-6585-5865,8
20649,BS-9722-2420,38
20650,BS-1520-2902,15
20651,BS-8888-8601,31
20652,BS-3614-4741,7
20653,BS-5449-3538,17
20654,BS-5136-4164,32
20655,BS-8258-1267,38
20656,BS-9443-3982,32
20657,BS-2179-1448,2
20658,BS-4659-9746,21
20659,BS-7115-1440,6
20660,BS-0291-4611,16
20661,BS-4995-8720,18
20662,BS-7291-4453,9
20663,BS-5569-3942,2
20664,BS-4941-1597,34
20665,BS-5343-8870,3
20666,BS-0830-0541,16
20667,BS-7448-3243,25
20668,BS-5794-6835,32
20669,BS-1708-5065,7
20670,BS-1222-4771,12
20671,BS-2995-0303,19
20672,BS-3554-2781,23
20673,BS-7230-7621,38
20674,BS-1029-2384,17
20675,BS-3289-7426,31
20676,BS-3215-9607,3
20677,BS-7252-5546,11
20678,BS-1212-8498,32
20679,BS-6579-3800,17
20680,BS-0085-9164,7
20681,BS-3686-2822,34
20682,BS-7058-8453,26
20683,BS-7473-2109,19
20684,BS-5959-3201,30
20685,BS-3334-8042,31
20686,BS-7462-0300,16
20687,BS-4225-4056,16
20688,BS-2152-6778,20
20689,BS-4274-3509,12
20690,BS-5015-0449,16
20691,BS-4909-0459,19
20692,BS-0115-0767,9
20693,BS-5698-5907,4
20694,BS-2745-7764,37
20695,BS-1203-1676,7
20696,BS-7747-5297,19
20697,BS-7146-8003,15
20698,BS-8407-8296,28
20699,BS-6889-9771,10
20700,BS-3100-0001,19
20701,BS-0789-9035,27
20702,BS-7918-2733,16
20703,BS-7937-4342,9
20704,BS-5045-8227,26
20705,BS-1355-4320,7
20706,BS-1920-7065,6
20707,BS-8770-6842,34
20708,BS-2362-5784,14
20709,BS-5001-2852,11
20710,BS-2098-2787,13
20711,BS-2684-4080,17
20712,BS-0499-6543,6
20713,BS-9822-6067,37
20714,BS-8681-5100,4
20715,BS-4396-2515,26
20716,BS-0507-3211,3
20717,BS-1565-1496,8
20718,BS-3989-1275,36
20719,BS-2688-7882,2
20720,BS-7779-0435,12
20721,BS-8488-6597,35
20722,BS-0514-1306,38
20723,BS-8567-2236,26
20724,BS-4106-0293,3
20725,BS-1363-3718,37
20726,BS-8005-6178,28
20727,BS-1894-8510,10
20728,BS-1481-9234,1
20729,BS-7336-9581,33
20730,BS-2475-6607,35
20731,BS-5021-1071,23
20732,BS-5344-9016,3
20733,BS-5727-2971,35
20734,BS-0832-7634,13
20735,BS-3721-5446,29
20736,BS-7715-4355,16
20737,BS-5095-5112,13
20738,BS-6942-0068,18
20739,BS-1998-7507,17
20740,BS-2769-6418,14
20741,BS-7835-2672,11
20742,BS-0668-6018,15
20743,BS-7324-5888,32
20744,BS-5799-2721,36
20745,BS-4707-6905,10
20746,BS-4211-6929,36
20747,BS-7261-6383,5
20748,BS-7011-0599,7
20749,BS-7573-7292,22
20750,BS-0022-1081,37
20751,BS-8662-2348,34
20752,BS-1700-0585,10
20753,BS-2646-6433,13
20754,BS-8247-6831,17
20755,BS-2687-8611,29
20756,BS-8735-2766,1
20757,BS-1809-6678,18
20758,BS-1862-4030,1
20759,BS-3842-4376,16
20760,BS-3769-4031,22
20761,BS-8433-7215,19
20762,BS-4577-6602,6
20763,BS-3464-0635,16
20764,BS-2030-0295,26
20765,BS-7381-9640,15
20766,BS-8921-7428,14
20767,BS-8962-4729,5
20768,BS-9934-6790,20
20769,BS-4987-8345,17
20770,BS-3091-0855,1
20771,BS-1428-8514,27
20772,BS-2752-5306,37
20773,BS-4230-9176,15
20774,BS-1671-0043,7
20775,BS-1342-6398,14
20776,BS-5142-5218,3
20777,BS-7634-6462,26
20778,BS-6296-6445,26
20779,BS-7350-5943,36
20780,BS-7074-0183,27
20781,BS-7160-2351,34
20782,BS-2255-3515,22
20783,BS-0619-4411,12
20784,BS-5153-6392,28
20785,BS-0204-9424,18
20786,BS-0464-7104,3
20787,BS-6338-8056,1
20788,BS-9353-2001,13
20789,BS-4774-6671,36
20790,BS-6147-8024,28
20791,BS-5064-3894,29
20792,BS-0658-0942,4
20793,BS-1148-6705,26
20794,BS-4723-5200,8
20795,BS-6190-3074,8
20796,BS-3846-5127,7
20797,BS-7632-7016,28
20798,BS-4661-3397,6
20799,BS-4223-6477,36
20800,BS-9176-0492,12
20801,BS-6761-1394,26
20802,BS-4258-9824,26
20803,BS-0483-4723,4
20804,BS-1406-7448,34
20805,BS-1322-2531,8
20806,BS-6300-3711,25
20807,BS-0081-5050,35
20808,BS-6724-0405,7
20809,BS-8663-2233,28
20810,BS-3496-6078,29
20811,BS-0606-5278,25
20812,BS-3267-0631,11
20813,BS-2204-4950,4
20814,BS-4966-5260,30
20815,BS-0544-1994,25
20816,BS-9360-4409,9
20817,BS-0034-8365,17
20818,BS-4421-9655,9
20819,BS-3595-4540,28
20820,BS-2117-7213,17
20821,BS-5770-4069,28
20822,BS-4751-4284,19
20823,BS-8672-8195,12
20824,BS-3070-3220,6
20825,BS-7404-1655,20
20826,BS-9439-8144,36
20827,BS-5748-6952,28
20828,BS-1225-2554,20
20829,BS-1572-9602,1
20830,BS-2409-4986,32
20831,BS-3760-1500,4
20832,BS-0099-9599,12
20833,BS-5000-5687,5
20834,BS-2879-2977,17
20835,BS-3231-2043,29
20836,BS-3147-2381,2
20837,BS-6377-0728,26
20838,BS-5856-4291,1
20839,BS-6510-1370,28
20840,BS-4185-9519,22
20841,BS-5283-6913,10
20842,BS-8056-1722,26
20843,BS-5170-4218,8
20844,BS-4234-1718,25
20845,BS-2328-0097,9
20846,BS-7097-2801,37
20847,BS-3002-8906,16
20848,BS-2299-7762,30
20849,BS-3493-4730,36
20850,BS-7673-2079,38
20851,BS-0166-5208,15
20852,BS-0502-4937,18
20853,BS-6140-0629,14
20854,BS-9520-7300,19
20855,BS-6186-7165,14
20856,BS-7730-8780,6
20857,BS-5243-4576,25
20858,BS-1024-6803,38
20859,BS-2800-9922,31
20860,BS-3811-0403,26
20861,BS-0000-5419,38
20862,BS-0634-6449,22
20863,BS-1031-4717,8
20864,BS-2802-0845,29
20865,BS-7989-1384,35
20866,BS-3967-8580,14
20867,BS-2305-2845,13
20868,BS-5169-3382,35
20869,BS-7186-1050,24
20870,BS-5156-3305,37
20871,BS-0236-0499,31
20872,BS-3471-7605,19
20873,BS-3122-2871,8
20874,BS-7209-9397,33
20875,BS-3912-6525,4
20876,BS-7519-6351,17
20877,BS-9580-6664,32
20878,BS-2191-7108,7
20879,BS-0306-4910,5
20880,BS-6444-3002,26
20881,BS-9665-9948,6
20882,BS-9232-8107,22
20883,BS-8834-3601,29
20884,BS-4785-9615,11
20885,BS-3526-4447,16
20886,BS-4814-5306,3
20887,BS-0960-9325,7
20888,BS-8275-8494,9
20889,BS-9750-9790,23
20890,BS-1994-0316,36
20891,BS-7040-7146,3
20892,BS-8535-6111,38
20893,BS-1708-0378,34
20894,BS-2188-9485,13
20895,BS-7589-2904,28
20896,BS-7179-0835,34
20897,BS-6868-6886,33
20898,BS-1128-1001,18
20899,BS-9609-5100,11
20900,BS-8737-5982,18
20901,BS-7657-5252,14
20902,BS-9141-0295,35
20903,BS-8946-2912,31
20904,BS-1882-6162,20
20905,BS-5560-5935,26
20906,BS-5820-2777,24
20907,BS-8928-8980,30
20908,BS-0886-3381,19
20909,BS-5343-3943,20
20910,BS-1478-9086,16
20911,BS-8672-7376,20
20912,BS-6510-6468,2
20913,BS-9456-4182,25
20914,BS-2878-9648,21
20915,BS-1638-0002,20
20916,BS-6716-7213,32
20917,BS-8022-8784,28
20918,BS-7347-8195,13
20919,BS-1139-6649,2
20920,BS-6698-7578,25
20921,BS-6088-0355,32
20922,BS-0474-1234,28
20923,BS-7862-3679,8
20924,BS-2496-5018,15
20925,BS-1291-3398,5
20926,BS-6462-1503,1
20927,BS-9906-9213,24
20928,BS-7083-9454,20
20929,BS-9520-9305,19
20930,BS-8330-9393,13
20931,BS-7195-1143,1
20932,BS-6129-6333,18
20933,BS-1382-5746,29
20934,BS-1280-6088,12
20935,BS-7166-0952,34
20936,BS-3549-3824,12
20937,BS-7744-5441,4
20938,BS-4630-0510,37
20939,BS-3483-1180,16
20940,BS-1337-9302,34
20941,BS-3720-8031,37
20942,BS-9234-5085,28
20943,BS-3154-7952,8
20944,BS-9694-3018,38
20945,BS-5987-7488,1
20946,BS-0936-3178,17
20947,BS-7431-9095,17
20948,BS-6745-4168,25
20949,BS-2754-2324,32
20950,BS-3218-1204,38
20951,BS-1478-0903,12
20952,BS-4860-2016,35
20953,BS-0917-0558,9
20954,BS-6407-0314,18
20955,BS-0188-5358,28
20956,BS-9198-2649,35
20957,BS-3527-4106,4
20958,BS-8065-9896,31
20959,BS-9965-5097,13
20960,BS-7008-0708,36
20961,BS-8593-5241,15
20962,BS-8177-2316,20
20963,BS-4788-3807,5
20964,BS-1466-5650,9
20965,BS-9960-8044,33
20966,BS-9881-3246,3
20967,BS-5652-7178,8
20968,BS-9902-0326,8
20969,BS-9251-4603,11
20970,BS-4055-9922,35
20971,BS-6414-8093,25
20972,BS-9842-8662,7
20973,BS-5037-6295,35
20974,BS-9049-6992,20
20975,BS-6123-0750,34
20976,BS-1027-1528,36
20977,BS-5634-1048,37
20978,BS-5746-2365,32
20979,BS-4616-6109,33
20980,BS-1677-9819,3
20981,BS-1367-6778,21
20982,BS-7985-9611,37
20983,BS-8722-3950,30
20984,BS-9552-1540,30
20985,BS-9964-0850,12
20986,BS-0325-5753,16
20987,BS-5992-9391,19
20988,BS-6848-6333,22
20989,BS-9253-8478,19
20990,BS-0081-4635,37
20991,BS-3633-7641,4
20992,BS-7452-6009,24
20993,BS-6403-4752,28
20994,BS-0841-0149,32
20995,BS-9100-2552,16
20996,BS-2777-9071,12
20997,BS-0410-1135,21
20998,BS-1305-1300,4
20999,BS-4717-6148,3
21000,BS-6601-7722,24
21001,BS-7260-6767,13
21002,BS-2292-1102,16
21003,BS-0539-5667,21
21004,BS-1293-8689,12
21005,BS-0329-8405,23
21006,BS-2928-3592,7
21007,BS-2007-6606,29
21008,BS-6319-5425,22
21009,BS-0693-7794,32
21010,BS-7633-7931,11
21011,BS-4697-2672,10
21012,BS-2976-2914,1
21013,BS-3503-2764,28
21014,BS-4012-8189,25
21015,BS-0187-1199,23
21016,BS-8827-5966,38
21017,BS-3175-5694,3
21018,BS-7962-0618,3
21019,BS-9023-0383,31
21020,BS-9409-9847,1
21021,BS-5169-3688,8
21022,BS-2706-3674,6
21023,BS-8529-4703,35
21024,BS-4471-6850,22
21025,BS-0436-6786,10
21026,BS-2569-1939,20
21027,BS-1982-8238,24
21028,BS-9184-8248,36
21029,BS-9203-5722,13
21030,BS-6871-5097,38
21031,BS-3351-9433,19
21032,BS-8665-7050,6
21033,BS-7319-4848,3
21034,BS-9122-8766,17
21035,BS-7837-2262,38
21036,BS-2764-0808,25
21037,BS-0643-7729,37
21038,BS-4457-5187,24
21039,BS-7206-9374,25
21040,BS-9674-8380,20
21041,BS-0236-6696,29
21042,BS-9018-0886,38
21043,BS-2420-0706,19
21044,BS-3266-2324,17
21045,BS-4268-4672,13
21046,BS-0205-6052,2
21047,BS-8116-2811,28
21048,BS-6606-8862,4
21049,BS-7535-0640,25
21050,BS-5562-1825,36
21051,BS-1180-7825,29
21052,BS-6973-7208,5
21053,BS-4486-8787,18
21054,BS-3524-8141,33
21055,BS-6792-3916,28
21056,BS-5558-2402,1
21057,BS-3030-4946,12
21058,BS-5732-6030,21
21059,BS-3134-4040,32
21060,BS-2306-5875,25
21061,BS-4907-4209,37
21062,BS-0706-7043,7
21063,BS-0521-0174,10
21064,BS-9804-3850,29
21065,BS-6202-3224,19
21066,BS-9860-5118,24
21067,BS-7847-6066,28
21068,BS-1662-4439,36
21069,BS-5993-5291,23
21070,BS-6522-0308,26
21071,BS-9245-1311,16
21072,BS-9035-8765,3
21073,BS-9054-0463,37
21074,BS-8748-4490,31
21075,BS-1875-8378,9
21076,BS-9799-4748,29
21077,BS-9835-8458,6
21078,BS-7585-5905,37
21079,BS-6151-0005,10
21080,BS-5428-5268,22
21081,BS-2857-3353,1
21082,BS-1908-0393,16
21083,BS-1785-8327,3
21084,BS-4883-4886,26
21085,BS-2539-5097,25
21086,BS-6088-8304,19
21087,BS-2478-0504,31
21088,BS-8521-6936,12
21089,BS-3340-2622,19
21090,BS-5576-0841,19
21091,BS-1212-5806,18
21092,BS-9311-1648,6
21093,BS-1486-9325,15
21094,BS-3715-2103,4
21095,BS-6436-7147,23
21096,BS-9589-9868,3
21097,BS-8207-2610,13
21098,BS-5132-9684,18
21099,BS-1040-5821,16
21100,BS-7228-1899,35
21101,BS-7943-1097,7
21102,BS-8510-9763,28
21103,BS-4123-8558,11
21104,BS-0262-3758,21
21105,BS-2174-3140,34
21106,BS-4741-0645,21
21107,BS-5195-7002,22
21108,BS-7286-6078,12
21109,BS-6913-3584,11
21110,BS-3130-2639,7
21111,BS-6526-2021,6
21112,BS-4014-1519,12
21113,BS-2097-1192,23
21114,BS-9441-6519,24
21115,BS-9847-4082,24
21116,BS-3858-2539,5
21117,BS-8346-8229,33
21118,BS-2508-0317,25
21119,BS-4201-0323,24
21120,BS-8318-2239,32
21121,BS-1183-6533,38
21122,BS-0819-4630,16
21123,BS-3103-9249,26
21124,BS-4610-2194,3
21125,BS-4359-1105,3
21126,BS-2508-5533,29
21127,BS-0522-3598,20
21128,BS-1867-4450,33
21129,BS-0429-5952,37
21130,BS-4675-7557,16
21131,BS-4749-8349,10
21132,BS-6971-6544,31
21133,BS-0807-2436,19
21134,BS-5493-5443,28
21135,BS-1427-8514,10
21136,BS-4740-2483,33
21137,BS-8249-1715,21
21138,BS-0223-2311,1
21139,BS-2811-0502,31
21140,BS-3865-4888,10
21141,BS-9754-0245,24
21142,BS-8077-2661,3
21143,BS-2476-9964,36
21144,BS-3013-3263,6
21145,BS-8717-8887,13
21146,BS-8666-1265,5
21147,BS-6809-1513,38
21148,BS-7433-8072,21
21149,BS-3715-3943,22
21150,BS-2866-7747,28
21151,BS-8550-1736,9
21152,BS-8834-6115,14
21153,BS-2874-9123,22
21154,BS-9799-7327,6
21155,BS-9298-0106,11
21156,BS-9037-4579,13
21157,BS-1628-2115,34
21158,BS-1442-7050,11
21159,BS-9104-5605,22
21160,BS-7557-8545,13
21161,BS-1062-3730,4
21162,BS-8439-3636,15
21163,BS-2127-0521,9
21164,BS-3933-4116,26
21165,BS-2279-9068,16
21166,BS-4525-7647,15
21167,BS-1691-5264,32
21168,BS-9165-2273,32
21169,BS-6838-9105,19
21170,BS-9217-8039,6
21171,BS-6194-2398,16
21172,BS-2728-2751,8
21173,BS-5921-2270,14
21174,BS-1046-7330,16
21175,BS-1598-7850,29
21176,BS-4531-7852,23
21177,BS-8930-2811,5
21178,BS-2970-6473,2
21179,BS-0169-2769,15
21180,BS-3518-1637,26
21181,BS-4226-3576,32
21182,BS-0019-7163,24
21183,BS-7024-8289,18
21184,BS-7627-8150,27
21185,BS-7613-3837,30
21186,BS-9193-1648,8
21187,BS-9670-0013,9
21188,BS-7745-4059,21
21189,BS-0128-4622,1
21190,BS-6611-1572,19
21191,BS-2438-9318,37
21192,BS-8240-6238,26
21193,BS-6855-8873,14
21194,BS-7550-6448,5
21195,BS-6831-2051,6
21196,BS-9207-9605,25
21197,BS-5861-3372,30
21198,BS-4288-5208,1
21199,BS-0652-0652,18
21200,BS-5931-8012,13
21201,BS-8493-6376,3
21202,BS-1250-0823,8
21203,BS-1148-0725,31
21204,BS-0935-0158,19
21205,BS-9724-3513,22
21206,BS-4661-9157,1
21207,BS-5960-7493,2
21208,BS-2823-6563,8
21209,BS-8464-9548,14
21210,BS-3440-3700,24
21211,BS-6994-3131,13
21212,BS-8194-1889,38
21213,BS-3857-6192,37
21214,BS-1274-0940,6
21215,BS-6799-1065,34
21216,BS-9525-4282,21
21217,BS-3828-6489,20
21218,BS-1458-1469,25
21219,BS-9524-2470,24
21220,BS-1111-4374,38
21221,BS-7320-9379,9
21222,BS-7962-4501,34
21223,BS-2079-0577,27
21224,BS-6788-3698,13
21225,BS-8717-3738,22
21226,BS-9334-5171,3
21227,BS-0838-1550,20
21228,BS-8563-2827,23
21229,BS-3900-6877,37
21230,BS-8546-7042,33
21231,BS-6496-9732,24
21232,BS-3964-0149,27
21233,BS-9643-1641,36
21234,BS-8676-7951,37
21235,BS-5587-0747,23
21236,BS-4981-2038,16
21237,BS-8990-8904,16
21238,BS-4249-0602,20
21239,BS-2246-1855,24
21240,BS-6961-7684,15
21241,BS-3592-0126,23
21242,BS-6000-7816,17
21243,BS-8536-4282,7
21244,BS-3670-4286,16
21245,BS-0723-0456,8
21246,BS-5178-6942,1
21247,BS-7713-5190,23
21248,BS-8298-6228,19
21249,BS-5854-6213,28
21250,BS-2789-7689,25
21251,BS-7957-2724,15
21252,BS-7393-3947,22
21253,BS-2574-1053,30
21254,BS-9010-4769,13
21255,BS-8610-4481,32
21256,BS-3343-9448,38
21257,BS-7128-4289,15
21258,BS-2218-5826,36
21259,BS-1796-1439,6
21260,BS-6232-3950,37
21261,BS-7452-1553,22
21262,BS-2260-0657,9
21263,BS-3961-4305,33
21264,BS-9066-2721,26
21265,BS-0350-9647,7
21266,BS-9505-5753,24
21267,BS-4222-8632,24
21268,BS-6362-6226,14
21269,BS-4036-6943,8
21270,BS-6098-5532,9
21271,BS-4128-2153,24
21272,BS-5932-0239,20
21273,BS-8272-8908,19
21274,BS-3414-7617,33
21275,BS-6564-6926,23
21276,BS-1427-7883,37
21277,BS-7119-8315,9
21278,BS-3727-0067,7
21279,BS-9337-3208,33
21280,BS-1910-3024,20
21281,BS-0457-2783,13
21282,BS-2405-6694,32
21283,BS-6379-5174,16
21284,BS-0144-1459,13
21285,BS-5432-8930,26
21286,BS-1508-3969,12
21287,BS-7703-1963,33
21288,BS-7179-2101,10
21289,BS-5228-2338,26
21290,BS-0460-1279,13
21291,BS-1177-1612,21
21292,BS-1165-4067,5
21293,BS-2903-2700,27
21294,BS-9806-5621,34
21295,BS-7415-8337,21
21296,BS-6574-8595,9
21297,BS-4062-9656,10
21298,BS-3786-4871,14
21299,BS-8656-9876,33
21300,BS-7883-3790,11
21301,BS-1056-9751,32
21302,BS-8769-8299,24
21303,BS-2329-4597,36
21304,BS-4306-8636,32
21305,BS-6790-8395,19
21306,BS-9229-8135,3
21307,BS-7733-4853,9
21308,BS-0350-8358,23
21309,BS-0546-5789,5
21310,BS-3102-2186,35
21311,BS-5971-4458,19
21312,BS-2101-0238,36
21313,BS-8140-2171,1
21314,BS-2344-3782,38
21315,BS-8960-0930,4
21316,BS-6252-9502,28
21317,BS-3438-2516,23
21318,BS-1330-0690,23
21319,BS-0787-5048,7
21320,BS-7088-1121,2
21321,BS-7886-2743,14
21322,BS-2238-6681,6
21323,BS-7589-2277,27
21324,BS-9392-5939,18
21325,BS-0234-5647,21
21326,BS-8162-4163,1
21327,BS-3042-6654,10
21328,BS-4701-9858,26
21329,BS-3993-0740,35
21330,BS-9412-8887,9
21331,BS-0002-2544,2
21332,BS-9715-9287,28
21333,BS-3118-0082,24
21334,BS-2934-9539,25
21335,BS-0493-1346,20
21336,BS-7224-6036,38
21337,BS-8560-7443,25
21338,BS-3581-8452,36
21339,BS-4450-1447,21
21340,BS-3263-5505,10
21341,BS-4833-8113,7
21342,BS-3401-6760,2
21343,BS-0022-3676,23
21344,BS-7920-0731,22
21345,BS-6310-4408,24
21346,BS-4236-3811,12
21347,BS-4643-6436,34
21348,BS-5723-7261,16
21349,BS-5541-7794,16
21350,BS-4354-6137,20
21351,BS-7296-0106,20
21352,BS-4637-8843,28
21353,BS-2527-4455,7
21354,BS-5445-4901,7
21355,BS-3041-4207,26
21356,BS-8866-6819,7
21357,BS-6265-9977,32
21358,BS-1160-7625,2
21359,BS-0193-5379,35
21360,BS-4744-8889,10
21361,BS-6672-5039,4
21362,BS-8038-1752,29
21363,BS-7602-5495,17
21364,BS-2934-3048,38
21365,BS-8097-1590,38
21366,BS-9714-2841,1
21367,BS-5280-0648,20
21368,BS-4721-0674,33
21369,BS-4397-6283,18
21370,BS-4520-0491,21
21371,BS-2238-1493,24
21372,BS-1004-0826,21
21373,BS-3334-3661,13
21374,BS-1648-7068,33
21375,BS-1579-2588,38
21376,BS-3397-4761,37
21377,BS-2076-5104,16
21378,BS-7720-2575,7
21379,BS-8860-3320,36
21380,BS-6485-7892,10
21381,BS-9551-5333,36
21382,BS-3582-0883,2
21383,BS-6221-1046,7
21384,BS-0780-2441,17
21385,BS-2557-1908,11
21386,BS-3580-9471,6
21387,BS-4008-6646,32
21388,BS-5339-9288,21
21389,BS-2243-7632,13
21390,BS-3339-9065,19
21391,BS-6284-3963,27
21392,BS-8032-9472,37
21393,BS-6935-8446,3
21394,BS-8401-0874,28
21395,BS-5378-4011,5
21396,BS-7464-8424,10
21397,BS-7440-3190,32
21398,BS-6428-2307,34
21399,BS-8230-5662,23
21400,BS-0755-1782,28
21401,BS-4644-1922,32
21402,BS-3515-5462,22
21403,BS-1047-5483,30
21404,BS-6347-2343,37
21405,BS-7787-1173,23
21406,BS-9886-1055,4
21407,BS-7807-5659,14
21408,BS-2703-1182,27
21409,BS-5946-5549,14
21410,BS-5147-7534,34
21411,BS-9130-4390,20
21412,BS-3975-3160,9
21413,BS-7042-4395,4
21414,BS-0662-3688,31
21415,BS-7675-4478,3
21416,BS-7669-7548,8
21417,BS-2348-1575,8
21418,BS-4615-7710,15
21419,BS-6700-4425,3
21420,BS-8323-3491,35
21421,BS-7466-2862,31
21422,BS-4706-2151,6
21423,BS-9381-2519,21
21424,BS-5211-7245,6
21425,BS-5549-9283,24
21426,BS-8890-1467,12
21427,BS-4636-3980,37
21428,BS-4067-8169,21
21429,BS-2459-7228,9
21430,BS-7072-0790,6
21431,BS-4673-4578,38
21432,BS-8855-3104,14
21433,BS-1769-7226,37
21434,BS-7406-4258,10
21435,BS-2377-9221,18
21436,BS-5974-0773,37
21437,BS-8369-2682,27
21438,BS-0456-9023,2
21439,BS-6090-6199,21
21440,BS-7225-4394,2
21441,BS-7839-6744,15
21442,BS-2064-6188,30
21443,BS-4281-0418,5
21444,BS-5062-5835,35
21445,BS-6629-7911,11
21446,BS-6715-8233,38
21447,BS-9811-4331,8
21448,BS-1982-5271,9
21449,BS-6914-8198,21
21450,BS-6430-4206,33
21451,BS-4240-0818,35
21452,BS-1519-1448,13
21453,BS-0011-4768,18
21454,BS-7798-4493,23
21455,BS-2416-6065,11
21456,BS-0612-3215,32
21457,BS-8643-3161,32
21458,BS-3272-5835,24
21459,BS-3516-1469,1
21460,BS-8497-1285,7
21461,BS-7309-5110,37
21462,BS-5880-4404,5
21463,BS-2757-8984,18
21464,BS-8461-4898,33
21465,BS-3609-6196,37
21466,BS-4684-6327,23
21467,BS-1372-0117,8
21468,BS-8632-2355,23
21469,BS-2502-5098,13
21470,BS-6598-3959,18
21471,BS-4785-1674,24
21472,BS-2175-3982,10
21473,BS-5055-0319,18
21474,BS-1107-4501,20
